DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
16.06.2016,Patchy rain possible,0.42,26,20,05:32:00,20:38:00,16:48:00,3:8:00,15,66,1014
15.06.2016,Moderate or heavy rain shower,12.31,22,19,05:32:00,20:38:00,15:52:00,2:37:00,17,72,1007
14.06.2016,Cloudy,3.01,24,20,05:32:00,20:38:00,14:56:00,2:8:00,16,65,1002
13.06.2016,Sunny,2.06,27,20,05:32:00,20:37:00,14:0:00,1:40:00,15,49,1005
12.06.2016,Sunny,0.00,26,19,05:32:00,20:37:00,13:2:00,1:10:00,11,47,1012
11.06.2016,Sunny,0.00,23,15,05:32:00,20:36:00,0:4:00,12:38:00,7,60,1014
10.06.2016,Sunny,0.00,19,15,05:32:00,20:36:00,11:4:00,12:4:00,16,67,1013
09.06.2016,Partly cloudy,0.03,20,15,05:32:00,20:35:00,10:3:00,,19,61,1015
08.06.2016,Partly cloudy,0.00,20,16,05:32:00,20:35:00,9:0:00,23:25:00,27,59,1018
07.06.2016,Cloudy,0.99,21,17,05:32:00,20:34:00,7:58:00,22:39:00,22,67,1016
06.06.2016,Partly cloudy,0.00,24,17,05:33:00,20:34:00,6:58:00,21:47:00,6,62,1012
05.06.2016,Sunny,0.06,23,18,05:33:00,20:33:00,6:2:00,20:47:00,9,71,1013
04.06.2016,Sunny,0.39,24,18,05:33:00,20:32:00,5:11:00,19:41:00,9,68,1009
03.06.2016,Thundery outbreaks possible,0.04,24,18,05:34:00,20:32:00,4:26:00,18:30:00,13,70,1007
02.06.2016,Sunny,0.10,27,20,05:34:00,20:31:00,3:45:00,17:18:00,11,57,1010
01.06.2016,Sunny,1.13,25,19,05:34:00,20:30:00,3:7:00,16:6:00,9,63,1014
31.05.2016,Patchy rain possible,0.84,23,17,05:35:00,20:29:00,2:31:00,14:56:00,14,67,1013
30.05.2016,Sunny,1.94,25,19,05:35:00,20:29:00,1:57:00,13:47:00,13,62,1011
29.05.2016,Sunny,0.00,23,17,05:36:00,20:28:00,1:21:00,0:39:00,14,65,1013
28.05.2016,Partly cloudy,0.00,17,15,05:36:00,20:27:00,12:43:00,11:35:00,9,86,1015
27.05.2016,Light rain shower,6.52,16,15,05:37:00,20:26:00,12:3:00,10:32:00,15,87,1012
26.05.2016,Moderate or heavy rain shower,25.79,17,16,05:38:00,20:25:00,,9:32:00,17,78,1007
25.05.2016,Sunny,2.13,21,17,05:38:00,20:25:00,23:19:00,8:36:00,23,65,1004
24.05.2016,Sunny,0.00,23,17,05:39:00,20:24:00,22:32:00,7:45:00,16,57,1009
23.05.2016,Sunny,0.09,21,15,05:40:00,20:23:00,21:41:00,6:58:00,7,66,1014
22.05.2016,Overcast,0.40,19,16,05:40:00,20:22:00,20:48:00,6:17:00,28,75,1013
21.05.2016,Patchy rain possible,0.65,21,16,05:41:00,20:21:00,19:53:00,5:40:00,12,71,1014
20.05.2016,Partly cloudy,1.51,21,15,05:42:00,20:20:00,18:56:00,5:6:00,12,71,1014
19.05.2016,Sunny,0.55,21,16,05:43:00,20:19:00,18:0:00,4:34:00,14,68,1014
18.05.2016,Sunny,0.01,18,13,05:44:00,20:18:00,17:4:00,4:5:00,20,66,1014
17.05.2016,Overcast,0.11,18,13,05:44:00,20:17:00,16:8:00,3:37:00,23,76,1014
16.05.2016,Sunny,0.29,22,16,05:45:00,20:16:00,15:12:00,3:8:00,14,69,1012
15.05.2016,Sunny,2.00,24,17,05:46:00,20:15:00,14:15:00,2:37:00,19,63,1010
14.05.2016,Sunny,0.00,24,18,05:47:00,20:14:00,13:17:00,2:5:00,26,62,1007
13.05.2016,Sunny,0.27,24,18,05:48:00,20:13:00,0:17:00,1:29:00,22,66,1003
12.05.2016,Partly cloudy,2.36,23,17,05:49:00,20:12:00,11:17:00,12:48:00,11,59,1007
11.05.2016,Sunny,0.00,19,13,05:50:00,20:11:00,10:16:00,12:0:00,6,70,1014
10.05.2016,Partly cloudy,0.02,18,13,05:51:00,20:10:00,9:16:00,,13,78,1017
09.05.2016,Sunny,0.00,19,13,05:52:00,20:9:00,8:18:00,23:5:00,16,76,1018
08.05.2016,Sunny,0.00,19,12,05:54:00,20:8:00,7:25:00,22:3:00,9,71,1017
07.05.2016,Sunny,0.01,17,10,05:55:00,20:7:00,6:36:00,20:54:00,8,77,1015
06.05.2016,Overcast,0.74,16,11,05:56:00,20:6:00,5:52:00,19:43:00,14,82,1013
05.05.2016,Overcast,0.00,15,11,05:57:00,20:5:00,5:12:00,18:28:00,13,85,1009
04.05.2016,Partly cloudy,1.41,16,12,05:58:00,20:4:00,4:33:00,17:15:00,15,74,1005
03.05.2016,Sunny,1.06,20,13,05:59:00,20:3:00,3:57:00,16:3:00,13,71,1005
02.05.2016,Sunny,0.01,17,12,06:01:00,20:2:00,3:20:00,14:52:00,16,79,1011
01.05.2016,Sunny,0.02,16,11,06:02:00,20:1:00,2:42:00,13:45:00,25,78,1017
30.04.2016,Sunny,0.00,18,12,06:03:00,20:0:00,2:2:00,0:39:00,21,72,1017
29.04.2016,Partly cloudy,0.00,18,12,06:04:00,19:59:00,1:19:00,11:38:00,13,57,1017
28.04.2016,Sunny,0.00,18,11,06:06:00,19:58:00,12:33:00,10:41:00,7,62,1017
27.04.2016,Sunny,0.00,16,9,06:07:00,19:57:00,,9:48:00,8,66,1015
26.04.2016,Sunny,2.01,18,9,06:08:00,19:56:00,23:44:00,9:1:00,20,74,1004
25.04.2016,Sunny,6.28,19,14,06:10:00,19:55:00,22:52:00,8:17:00,19,71,1000
24.04.2016,Sunny,2.95,19,15,06:11:00,19:54:00,21:58:00,7:39:00,18,61,1000
23.04.2016,Cloudy,0.00,19,12,06:13:00,19:53:00,21:2:00,7:4:00,7,51,1009
22.04.2016,Sunny,0.00,18,10,06:14:00,19:52:00,20:6:00,6:32:00,10,49,1019
21.04.2016,Sunny,0.28,16,11,06:15:00,19:51:00,19:11:00,6:2:00,19,56,1026
20.04.2016,Partly cloudy,1.51,17,11,06:17:00,19:50:00,18:14:00,5:33:00,16,71,1013
19.04.2016,Patchy rain possible,0.30,16,10,06:18:00,19:49:00,17:18:00,5:4:00,16,72,1014
18.04.2016,Partly cloudy,1.84,15,10,06:20:00,19:48:00,16:21:00,4:34:00,19,72,1013
17.04.2016,Patchy rain possible,0.50,16,11,06:21:00,19:47:00,15:25:00,4:3:00,17,70,1015
16.04.2016,Partly cloudy,0.50,17,11,06:23:00,19:46:00,14:26:00,3:29:00,16,66,1014
15.04.2016,Partly cloudy,0.60,16,11,06:24:00,19:44:00,13:28:00,2:51:00,16,70,1012
14.04.2016,Partly cloudy,0.50,15,11,06:26:00,19:43:00,0:28:00,2:8:00,13,73,1012
13.04.2016,Sunny,0.19,17,11,06:28:00,19:42:00,11:30:00,1:18:00,13,67,1013
12.04.2016,Overcast,0.10,16,12,06:29:00,19:41:00,10:33:00,12:21:00,8,80,1013
11.04.2016,Sunny,0.00,17,12,06:31:00,19:40:00,9:39:00,,12,72,1007
10.04.2016,Sunny,1.05,18,14,06:32:00,19:39:00,8:49:00,23:18:00,17,73,1003
09.04.2016,Sunny,0.67,21,13,06:34:00,19:38:00,8:3:00,22:8:00,7,62,1003
08.04.2016,Sunny,0.00,22,15,06:36:00,19:37:00,7:21:00,20:56:00,7,50,1006
07.04.2016,Sunny,0.00,21,13,06:37:00,19:36:00,6:41:00,19:42:00,7,47,1012
06.04.2016,Sunny,0.00,20,12,06:39:00,19:35:00,6:3:00,18:28:00,8,49,1011
05.04.2016,Sunny,0.00,18,10,06:40:00,19:34:00,5:25:00,17:15:00,11,49,1013
04.04.2016,Sunny,0.00,16,8,06:42:00,19:33:00,4:46:00,16:3:00,13,57,1017
03.04.2016,Sunny,0.00,15,8,06:44:00,19:32:00,4:5:00,14:55:00,25,60,1023
02.04.2016,Sunny,0.00,16,9,06:45:00,19:31:00,3:23:00,13:50:00,25,72,1021
01.04.2016,Sunny,0.00,18,12,06:47:00,19:30:00,2:36:00,0:49:00,15,61,1018
31.03.2016,Sunny,0.00,17,11,06:49:00,19:29:00,1:48:00,11:54:00,10,63,1022
30.03.2016,Sunny,0.00,16,10,06:50:00,19:28:00,12:56:00,11:4:00,13,70,1021
29.03.2016,Sunny,0.00,13,7,06:52:00,19:26:00,12:3:00,10:19:00,15,60,1018
28.03.2016,Cloudy,0.15,10,6,06:54:00,19:25:00,,9:39:00,10,64,1018
27.03.2016,Cloudy,0.00,9,4,06:55:00,19:24:00,23:8:00,9:3:00,23,66,1016
26.03.2016,Sunny,2.92,9,5,06:57:00,19:23:00,22:12:00,8:30:00,27,70,1017
25.03.2016,Overcast,11.35,8,7,06:59:00,19:22:00,21:17:00,7:59:00,21,88,1010
24.03.2016,Sunny,5.50,17,9,07:01:00,19:21:00,20:20:00,7:30:00,31,69,999
23.03.2016,Cloudy,0.07,18,11,07:02:00,19:20:00,19:24:00,7:1:00,10,60,1005
22.03.2016,Partly cloudy,0.00,17,11,07:04:00,19:19:00,18:27:00,6:31:00,21,62,1011
21.03.2016,Sunny,0.00,14,8,07:06:00,19:18:00,17:30:00,6:0:00,17,66,1017
20.03.2016,Sunny,0.12,9,6,07:07:00,19:17:00,16:32:00,5:27:00,12,75,1018
19.03.2016,Overcast,0.87,10,7,07:09:00,19:16:00,15:34:00,4:51:00,13,86,1011
18.03.2016,Sunny,0.00,10,4,07:11:00,19:15:00,14:35:00,4:9:00,12,63,1018
17.03.2016,Sunny,0.31,7,4,07:12:00,19:13:00,13:38:00,3:23:00,13,69,1027
16.03.2016,Overcast,0.22,9,6,07:14:00,19:12:00,0:41:00,2:30:00,23,70,1025
15.03.2016,Overcast,0.23,8,6,07:16:00,19:11:00,11:48:00,1:32:00,26,75,1018
14.03.2016,Overcast,0.00,9,6,07:17:00,19:10:00,10:58:00,12:27:00,47,83,1013
13.03.2016,Overcast,1.13,11,9,07:19:00,19:9:00,10:12:00,,33,90,1015
12.03.2016,Sunny,0.90,14,9,07:21:00,19:8:00,9:30:00,23:19:00,11,79,1019
11.03.2016,Sunny,0.02,15,10,07:22:00,19:7:00,8:50:00,22:8:00,17,68,1014
10.03.2016,Sunny,0.17,15,8,07:24:00,19:6:00,8:11:00,20:55:00,17,78,1005
09.03.2016,Sunny,0.04,17,10,07:26:00,19:5:00,7:34:00,19:42:00,18,68,1007
08.03.2016,Sunny,0.18,16,11,07:27:00,19:3:00,6:55:00,18:29:00,8,58,1011
07.03.2016,Sunny,0.00,16,11,07:29:00,19:2:00,6:14:00,17:18:00,9,57,1012
06.03.2016,Sunny,0.00,14,9,07:30:00,19:1:00,5:31:00,16:9:00,13,65,1014
05.03.2016,Partly cloudy,5.19,11,9,07:32:00,19:0:00,4:45:00,15:4:00,12,78,1011
04.03.2016,Overcast,2.49,14,10,07:34:00,18:59:00,3:56:00,14:4:00,21,73,1001
03.03.2016,Sunny,0.27,12,9,07:35:00,18:58:00,3:4:00,13:11:00,10,86,1002
02.03.2016,Cloudy,5.34,15,10,07:37:00,18:57:00,2:10:00,0:23:00,10,77,1007
01.03.2016,Sunny,0.00,18,13,07:38:00,18:55:00,1:15:00,11:41:00,7,59,1012
29.02.2016,Partly cloudy,0.00,29,23,05:51:00,20:31:00,23:41:00,10:51:00,19,57,1017
28.02.2016,Sunny,0.03,14,9,07:41:00,18:53:00,,10:29:00,15,90,1024
27.02.2016,Sunny,0.91,14,9,07:43:00,18:52:00,23:24:00,9:58:00,8,88,1015
26.02.2016,Partly cloudy,1.44,15,8,07:44:00,18:51:00,22:28:00,9:28:00,7,82,1013
25.02.2016,Partly cloudy,6.29,10,8,07:46:00,18:50:00,21:32:00,8:59:00,17,88,1017
24.02.2016,Overcast,0.59,15,12,07:47:00,18:48:00,20:35:00,8:29:00,19,74,1011
23.02.2016,Sunny,0.00,14,9,07:49:00,18:47:00,19:38:00,7:59:00,10,61,1015
22.02.2016,Sunny,0.00,12,6,07:50:00,18:46:00,18:39:00,7:26:00,11,72,1020
21.02.2016,Overcast,1.12,8,6,07:52:00,18:45:00,17:40:00,6:50:00,16,80,1019
20.02.2016,Partly cloudy,0.04,9,6,07:53:00,18:44:00,16:41:00,6:10:00,11,79,1020
19.02.2016,Overcast,0.47,9,7,07:54:00,18:42:00,15:42:00,5:25:00,13,83,1014
18.02.2016,Partly cloudy,0.00,12,9,07:56:00,18:41:00,14:45:00,4:34:00,24,84,1021
17.02.2016,Sunny,0.00,18,10,07:57:00,18:40:00,13:51:00,3:39:00,11,66,1028
16.02.2016,Partly cloudy,0.00,19,14,07:58:00,18:39:00,13:1:00,2:37:00,12,58,1027
15.02.2016,Sunny,0.00,18,13,08:00:00,18:37:00,0:15:00,1:33:00,20,69,1017
14.02.2016,Sunny,4.52,16,12,08:01:00,18:36:00,11:33:00,12:24:00,29,81,1009
13.02.2016,Sunny,0.00,15,11,08:02:00,18:35:00,10:54:00,,25,77,1007
12.02.2016,Sunny,8.10,14,10,08:03:00,18:34:00,10:16:00,23:15:00,22,85,1013
11.02.2016,Overcast,0.15,11,9,08:05:00,18:32:00,9:40:00,22:4:00,24,81,1010
10.02.2016,Sunny,0.00,12,7,08:06:00,18:31:00,9:3:00,20:53:00,24,68,1014
09.02.2016,Sunny,0.00,9,4,08:07:00,18:30:00,8:24:00,19:43:00,11,63,1023
08.02.2016,Sunny,0.00,8,2,08:08:00,18:29:00,7:42:00,18:32:00,11,64,1026
07.02.2016,Sunny,0.01,7,4,08:09:00,18:27:00,6:57:00,17:25:00,17,64,1029
06.02.2016,Overcast,0.47,5,4,08:10:00,18:26:00,6:8:00,16:21:00,37,73,1024
05.02.2016,Overcast,5.49,10,5,08:11:00,18:25:00,5:17:00,15:23:00,37,88,1011
04.02.2016,Cloudy,0.10,14,12,08:12:00,18:24:00,4:22:00,14:31:00,28,69,1015
03.02.2016,Sunny,0.00,15,10,08:13:00,18:22:00,3:27:00,13:46:00,20,68,1021
02.02.2016,Sunny,0.00,12,8,08:14:00,18:21:00,2:30:00,13:5:00,10,80,1027
01.02.2016,Partly cloudy,3.23,13,9,08:15:00,18:20:00,1:34:00,0:29:00,21,82,1019
31.01.2016,Sunny,0.00,11,6,08:16:00,18:19:00,12:37:00,11:57:00,17,79,1022
30.01.2016,Mist,1.42,9,6,08:17:00,18:18:00,,11:27:00,10,90,1029
29.01.2016,Partly cloudy,0.00,11,7,08:18:00,18:16:00,23:42:00,10:57:00,12,73,1028
28.01.2016,Partly cloudy,0.00,9,5,08:19:00,18:15:00,22:45:00,10:28:00,26,71,1027
27.01.2016,Sunny,0.06,5,2,08:20:00,18:14:00,21:48:00,9:59:00,17,78,1030
26.01.2016,Overcast,2.37,3,0,08:21:00,18:13:00,20:50:00,9:27:00,19,78,1027
25.01.2016,Partly cloudy,0.21,2,0,08:21:00,18:11:00,19:51:00,8:52:00,12,65,1032
24.01.2016,Sunny,0.44,1,0,08:22:00,18:10:00,18:51:00,8:13:00,22,69,1032
23.01.2016,Blizzard,0.83,2,0,08:23:00,18:9:00,17:51:00,7:30:00,26,71,1033
22.01.2016,Overcast,0.51,4,2,08:23:00,18:8:00,16:51:00,6:40:00,26,79,1029
21.01.2016,Sunny,0.00,5,3,08:24:00,18:7:00,15:55:00,5:45:00,7,70,1021
20.01.2016,Cloudy,0.00,4,1,08:25:00,18:5:00,15:3:00,4:44:00,11,59,1022
19.01.2016,Sunny,0.19,2,-1,08:25:00,18:4:00,14:15:00,3:40:00,21,75,1020
18.01.2016,Overcast,1.18,2,0,08:26:00,18:3:00,13:32:00,2:33:00,39,89,1007
17.01.2016,Overcast,2.29,14,3,08:26:00,18:2:00,0:52:00,1:26:00,30,79,999
16.01.2016,Overcast,0.00,13,10,08:27:00,18:1:00,0:15:00,12:17:00,22,72,1008
15.01.2016,Partly cloudy,0.00,10,7,08:27:00,18:0:00,11:40:00,,17,61,1017
14.01.2016,Sunny,0.13,10,7,08:27:00,17:59:00,11:5:00,23:8:00,12,73,1018
13.01.2016,Partly cloudy,2.70,12,9,08:28:00,17:58:00,10:28:00,22:0:00,14,83,1010
12.01.2016,Sunny,3.41,16,13,08:28:00,17:57:00,9:49:00,20:51:00,42,76,1007
11.01.2016,Sunny,0.00,15,11,08:28:00,17:56:00,9:7:00,19:44:00,25,83,1013
10.01.2016,Cloudy,0.02,13,9,08:29:00,17:55:00,8:20:00,18:39:00,22,73,1014
09.01.2016,Sunny,0.00,11,7,08:29:00,17:53:00,7:31:00,17:38:00,16,68,1018
08.01.2016,Partly cloudy,0.00,9,6,08:29:00,17:52:00,6:36:00,16:42:00,13,70,1009
07.01.2016,Cloudy,0.00,14,6,08:29:00,17:52:00,5:41:00,15:53:00,29,72,995
06.01.2016,Sunny,1.07,15,8,08:29:00,17:51:00,4:43:00,15:10:00,19,84,1006
05.01.2016,Cloudy,3.13,9,6,08:29:00,17:50:00,3:46:00,14:31:00,16,87,1008
04.01.2016,Cloudy,4.71,7,6,08:29:00,17:49:00,2:49:00,13:57:00,17,82,1017
03.01.2016,Overcast,4.56,3,-2,08:29:00,17:48:00,1:53:00,13:26:00,17,82,1020
02.01.2016,Sunny,0.10,2,-2,08:29:00,17:47:00,12:57:00,0:56:00,11,64,1027
01.01.2016,Partly cloudy,1.12,2,0,08:29:00,17:46:00,12:1:00,0:27:00,20,57,1028
31.12.2015,Overcast,7.81,2,0,08:29:00,17:45:00,,11:58:00,32,76,1027
30.12.2015,Overcast,2.49,6,2,08:29:00,17:45:00,23:4:00,11:28:00,32,73,1028
29.12.2015,Patchy rain possible,1.29,11,7,08:28:00,17:44:00,22:5:00,10:55:00,27,79,1021
28.12.2015,Cloudy,1.26,10,8,08:28:00,17:43:00,21:6:00,10:19:00,18,75,1017
27.12.2015,Sunny,0.00,12,7,08:28:00,17:42:00,20:5:00,9:38:00,4,73,1032
26.12.2015,Sunny,0.05,11,8,08:27:00,17:42:00,19:5:00,8:50:00,11,81,1033
25.12.2015,Sunny,0.07,12,9,08:27:00,17:41:00,18:6:00,7:56:00,13,81,1030
24.12.2015,Sunny,0.00,13,8,08:27:00,17:41:00,17:10:00,6:56:00,4,68,1030
23.12.2015,Sunny,0.00,12,8,08:26:00,17:40:00,16:19:00,5:51:00,2,74,1030
22.12.2015,Sunny,0.00,12,8,08:26:00,17:39:00,15:33:00,4:43:00,7,77,1030
21.12.2015,Sunny,0.00,11,6,08:25:00,17:39:00,14:51:00,3:34:00,4,80,1031
20.12.2015,Cloudy,3.91,9,8,08:25:00,17:39:00,14:12:00,2:25:00,19,78,1019
19.12.2015,Cloudy,1.81,9,8,08:24:00,17:38:00,13:37:00,1:17:00,17,81,1018
18.12.2015,Cloudy,1.31,10,9,08:23:00,17:38:00,13:1:00,12:8:00,21,80,1016
17.12.2015,Overcast,0.83,9,8,08:23:00,17:37:00,0:26:00,,32,80,1028
16.12.2015,Overcast,0.10,9,7,08:22:00,17:37:00,11:49:00,23:2:00,27,77,1027
15.12.2015,Partly cloudy,0.00,11,8,08:21:00,17:37:00,11:10:00,21:56:00,25,77,1027
14.12.2015,Sunny,0.00,12,7,08:21:00,17:37:00,10:26:00,20:51:00,12,73,1023
13.12.2015,Sunny,0.00,10,6,08:20:00,17:36:00,9:39:00,19:50:00,9,72,1024
12.12.2015,Overcast,0.00,9,6,08:19:00,17:36:00,8:48:00,18:53:00,19,79,1024
11.12.2015,Cloudy,0.02,10,9,08:18:00,17:36:00,7:53:00,18:1:00,24,75,1026
10.12.2015,Overcast,0.46,10,9,08:18:00,17:36:00,6:56:00,17:15:00,27,78,1027
09.12.2015,Overcast,0.10,11,10,08:17:00,17:36:00,5:59:00,16:34:00,28,81,1029
08.12.2015,Overcast,0.02,12,10,08:16:00,17:36:00,5:1:00,15:58:00,25,80,1033
07.12.2015,Sunny,0.00,13,7,08:15:00,17:36:00,4:5:00,15:25:00,5,63,1032
06.12.2015,Sunny,0.00,11,7,08:14:00,17:36:00,3:8:00,14:54:00,2,58,1034
05.12.2015,Sunny,0.00,10,7,08:13:00,17:36:00,2:12:00,14:25:00,9,60,1035
04.12.2015,Cloudy,0.07,10,8,08:12:00,17:36:00,1:16:00,13:57:00,8,64,1035
03.12.2015,Sunny,0.00,11,7,08:11:00,17:36:00,12:19:00,13:28:00,8,51,1031
02.12.2015,Overcast,2.42,13,9,08:10:00,17:37:00,,0:57:00,19,60,1024
01.12.2015,Partly cloudy,0.42,13,10,08:09:00,17:37:00,23:22:00,0:23:00,24,69,1020
30.11.2015,Sunny,0.00,11,8,08:08:00,17:37:00,22:22:00,11:45:00,17,63,1021
29.11.2015,Overcast,2.03,12,10,08:07:00,17:38:00,21:23:00,11:1:00,10,79,1017
28.11.2015,Partly cloudy,10.20,15,13,08:06:00,17:38:00,20:23:00,10:11:00,20,80,1008
27.11.2015,Cloudy,2.48,16,13,08:05:00,17:38:00,19:25:00,9:14:00,12,87,1010
26.11.2015,Partly cloudy,0.00,18,15,08:04:00,17:39:00,18:31:00,8:10:00,18,68,1004
25.11.2015,Sunny,0.00,18,15,08:03:00,17:39:00,17:41:00,7:2:00,16,59,1012
24.11.2015,Sunny,0.00,19,15,08:02:00,17:40:00,16:55:00,5:51:00,13,64,1021
23.11.2015,Sunny,0.00,20,16,08:00:00,17:40:00,16:14:00,4:39:00,22,64,1019
22.11.2015,Sunny,0.00,20,16,07:59:00,17:41:00,15:36:00,3:28:00,40,64,1008
21.11.2015,Sunny,0.00,19,16,07:58:00,17:42:00,14:59:00,2:18:00,39,63,1007
20.11.2015,Sunny,0.00,19,13,07:57:00,17:42:00,14:23:00,1:9:00,19,56,1016
19.11.2015,Sunny,0.00,16,13,07:56:00,17:43:00,13:47:00,12:3:00,13,77,1021
18.11.2015,Sunny,0.00,16,11,07:55:00,17:44:00,13:8:00,,11,65,1018
17.11.2015,Sunny,0.00,15,11,07:54:00,17:44:00,0:26:00,22:58:00,17,69,1021
16.11.2015,Partly cloudy,0.00,15,11,07:52:00,17:45:00,11:42:00,21:57:00,12,76,1014
15.11.2015,Sunny,0.01,16,12,07:51:00,17:46:00,10:52:00,20:59:00,13,73,1019
14.11.2015,Sunny,0.00,17,13,07:50:00,17:47:00,10:0:00,20:6:00,10,82,1022
13.11.2015,Sunny,0.00,18,14,07:49:00,17:48:00,9:5:00,19:19:00,13,77,1027
12.11.2015,Sunny,0.00,18,15,07:48:00,17:49:00,8:8:00,18:36:00,4,74,1025
11.11.2015,Partly cloudy,0.00,19,15,07:47:00,17:50:00,7:11:00,17:58:00,16,70,1019
10.11.2015,Partly cloudy,0.30,17,13,07:45:00,17:51:00,6:14:00,17:24:00,9,80,1018
09.11.2015,Partly cloudy,0.04,17,13,07:44:00,17:52:00,5:18:00,16:53:00,13,76,1021
08.11.2015,Sunny,0.05,14,12,07:43:00,17:53:00,4:21:00,16:23:00,11,76,1026
07.11.2015,Cloudy,0.34,15,13,07:42:00,17:54:00,3:26:00,15:55:00,17,82,1024
06.11.2015,Cloudy,0.06,15,12,07:41:00,17:55:00,2:29:00,15:26:00,18,83,1021
05.11.2015,Sunny,0.00,18,12,07:39:00,17:56:00,1:33:00,14:56:00,16,80,1019
04.11.2015,Sunny,0.00,17,12,07:38:00,17:57:00,12:36:00,14:24:00,18,66,1021
03.11.2015,Sunny,0.00,16,11,07:37:00,17:58:00,,13:49:00,13,69,1026
02.11.2015,Sunny,0.00,15,11,07:36:00,17:59:00,23:38:00,13:9:00,23,74,1031
01.11.2015,Cloudy,0.00,14,12,07:35:00,18:1:00,22:39:00,0:23:00,39,72,1034
31.10.2015,Overcast,0.27,14,13,07:34:00,18:2:00,21:42:00,11:31:00,38,73,1030
30.10.2015,Partly cloudy,0.13,16,13,07:32:00,18:3:00,20:47:00,10:32:00,32,76,1023
29.10.2015,Partly cloudy,0.15,15,12,07:31:00,18:4:00,19:55:00,9:27:00,28,76,1021
28.10.2015,Partly cloudy,0.10,15,12,07:30:00,18:6:00,19:7:00,8:16:00,28,65,1023
27.10.2015,Partly cloudy,0.03,16,12,07:29:00,18:7:00,18:22:00,7:3:00,25,72,1022
26.10.2015,Partly cloudy,0.01,17,13,07:28:00,18:8:00,17:42:00,5:50:00,20,75,1021
25.10.2015,Sunny,0.21,16,13,07:27:00,18:10:00,17:3:00,4:36:00,20,74,1021
24.10.2015,Patchy rain possible,0.14,18,15,07:25:00,18:11:00,16:25:00,3:25:00,22,76,1016
23.10.2015,Overcast,0.00,18,16,07:24:00,18:12:00,15:48:00,2:14:00,25,86,1009
22.10.2015,Cloudy,1.42,20,15,07:23:00,18:14:00,15:8:00,1:7:00,20,85,1009
21.10.2015,Overcast,5.10,18,14,07:22:00,18:15:00,14:26:00,12:3:00,23,85,1012
20.10.2015,Sunny,1.61,21,16,07:21:00,18:17:00,13:42:00,,5,73,1013
19.10.2015,Sunny,0.00,20,15,07:20:00,18:18:00,0:54:00,23:4:00,8,80,1016
18.10.2015,Overcast,0.17,19,16,07:19:00,18:20:00,0:3:00,22:9:00,13,82,1019
17.10.2015,Cloudy,0.14,19,16,07:17:00,18:21:00,11:9:00,21:21:00,8,83,1019
16.10.2015,Partly cloudy,0.00,20,15,07:16:00,18:23:00,10:14:00,20:37:00,26,79,1021
15.10.2015,Partly cloudy,0.02,18,15,07:15:00,18:24:00,9:18:00,19:58:00,26,77,1022
14.10.2015,Cloudy,0.11,18,15,07:14:00,18:26:00,8:21:00,19:23:00,23,77,1021
13.10.2015,Overcast,0.55,16,14,07:13:00,18:27:00,7:25:00,18:51:00,20,83,1018
12.10.2015,Cloudy,4.24,23,15,07:12:00,18:29:00,6:28:00,18:20:00,22,79,1011
11.10.2015,Cloudy,10.62,22,18,07:11:00,18:30:00,5:33:00,17:52:00,11,72,1010
10.10.2015,Sunny,0.00,22,16,07:10:00,18:32:00,4:36:00,17:23:00,18,66,1018
09.10.2015,Partly cloudy,0.00,20,16,07:09:00,18:34:00,3:41:00,16:53:00,20,72,1018
08.10.2015,Overcast,0.36,20,17,07:08:00,18:35:00,2:44:00,16:22:00,28,81,1015
07.10.2015,Partly cloudy,1.78,21,17,07:07:00,18:37:00,1:47:00,15:49:00,11,74,1010
06.10.2015,Cloudy,4.14,19,17,07:05:00,18:39:00,12:50:00,15:12:00,12,84,1010
05.10.2015,Partly cloudy,0.21,21,18,07:04:00,18:40:00,,14:29:00,10,87,1015
04.10.2015,Sunny,0.00,22,17,07:03:00,18:42:00,23:54:00,13:42:00,17,81,1022
03.10.2015,Cloudy,0.10,22,18,07:02:00,18:44:00,23:0:00,0:48:00,20,79,1025
02.10.2015,Cloudy,0.37,20,17,07:01:00,18:45:00,22:8:00,11:47:00,25,80,1025
01.10.2015,Cloudy,0.38,20,16,07:00:00,18:47:00,21:19:00,10:41:00,27,77,1024
30.09.2015,Overcast,0.00,18,17,06:59:00,18:49:00,20:34:00,9:31:00,38,82,1021
29.09.2015,Overcast,0.89,21,18,06:58:00,18:50:00,19:52:00,8:18:00,34,83,1016
28.09.2015,Thundery outbreaks possible,11.77,25,21,06:57:00,18:52:00,19:12:00,7:4:00,19,82,1014
27.09.2015,Sunny,0.12,26,22,06:56:00,18:54:00,18:33:00,5:50:00,15,81,1013
26.09.2015,Sunny,0.00,27,21,06:55:00,18:55:00,17:54:00,4:36:00,9,74,1013
25.09.2015,Sunny,0.02,26,22,06:54:00,18:57:00,17:15:00,3:25:00,9,66,1014
24.09.2015,Partly cloudy,3.25,25,21,06:53:00,18:59:00,16:32:00,2:17:00,16,70,1013
23.09.2015,Sunny,1.52,26,21,06:52:00,19:1:00,15:47:00,1:14:00,9,74,1009
22.09.2015,Sunny,0.00,25,20,06:51:00,19:2:00,14:59:00,12:15:00,20,77,1009
21.09.2015,Sunny,0.00,26,20,06:50:00,19:4:00,14:8:00,,12,74,1009
